out_units,lr,optimizer,p_dropout,epochs,use_early_stopping,activation_function,batch_size,momentum,l2_reg,outer_fold,inner_fold,inner_train_loss,inner_eval_loss
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,4,0.012,0.049
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,4,0.054,0.062
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,4,0.013,0.052
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,4,0.054,0.061
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,4,0.016,0.046
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,4,0.054,0.062
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,4,0.014,0.048
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,4,0.053,0.06
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,4,0.009,0.054
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,4,0.054,0.062
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,4,0.01,0.058
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,4,0.053,0.061
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,4,0.015,0.047
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,4,0.053,0.061
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,4,0.013,0.048
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,4,0.052,0.061
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,4,0.008,0.056
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,4,0.053,0.06
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,4,0.008,0.054
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,4,0.053,0.06
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,1,0.026,0.051
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,1,0.059,0.062
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,1,0.027,0.055
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,1,0.065,0.065
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,1,0.021,0.051
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,1,0.064,0.066
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,1,0.023,0.05
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,1,0.058,0.062
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,1,0.021,0.046
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,1,0.056,0.061
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,1,0.019,0.049
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,1,0.056,0.061
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,1,0.013,0.054
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,1,0.056,0.062
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,1,0.014,0.059
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,1,0.056,0.062
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,1,0.017,0.048
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,1,0.055,0.061
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,1,0.015,0.05
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,1,0.055,0.061
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,1,0.009,0.06
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,1,0.055,0.06
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,1,0.009,0.055
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,1,0.055,0.06
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,1,0.014,0.048
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,1,0.055,0.061
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,1,0.013,0.048
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,1,0.054,0.063
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,1,0.007,0.06
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,1,0.054,0.061
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,1,0.007,0.058
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,1,0.055,0.061
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,2,0.032,0.044
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,2,0.063,0.059
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,2,0.027,0.04
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,2,0.065,0.063
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,2,0.025,0.043
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,2,0.061,0.058
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,2,0.023,0.046
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,2,0.062,0.059
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,2,0.019,0.04
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,2,0.058,0.057
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,2,0.021,0.043
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,2,0.06,0.057
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,2,0.013,0.049
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,2,0.059,0.057
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,2,0.014,0.051
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,2,0.058,0.057
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,2,0.015,0.039
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,2,0.058,0.057
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,2,0.016,0.043
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,2,0.057,0.057
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,2,0.009,0.053
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,2,0.059,0.057
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,2,0.01,0.047
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,2,0.057,0.056
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,2,0.015,0.04
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,2,0.058,0.057
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,2,0.013,0.047
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,2,0.057,0.056
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,2,0.009,0.051
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,2,0.057,0.056
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,2,0.007,0.045
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,2,0.057,0.055
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,3,0.027,0.042
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,3,0.067,0.062
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,3,0.029,0.042
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,3,0.064,0.058
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,3,0.022,0.042
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,3,0.061,0.059
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,3,0.024,0.044
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,3,0.061,0.058
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,3,0.021,0.039
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,3,0.06,0.057
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,3,0.021,0.043
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,3,0.059,0.057
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,3,0.014,0.046
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,3,0.059,0.057
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,3,0.015,0.043
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,3,0.06,0.057
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,3,0.015,0.04
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,3,0.058,0.056
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,3,0.017,0.038
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,3,0.059,0.058
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,3,0.01,0.047
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,3,0.058,0.056
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,3,0.011,0.052
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,3,0.057,0.056
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,3,0.014,0.042
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,3,0.057,0.055
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,3,0.013,0.038
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,3,0.057,0.056
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,3,0.009,0.047
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,3,0.056,0.056
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,3,0.008,0.046
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,3,0.057,0.056
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,4,0.028,0.045
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,4,0.059,0.063
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,4,0.029,0.045
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,4,0.06,0.063
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,4,0.022,0.064
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,4,0.062,0.066
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,4,0.024,0.056
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,4,0.063,0.067
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,4,0.019,0.044
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,4,0.055,0.062
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,4,0.022,0.046
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,4,0.055,0.061
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,4,0.015,0.057
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,4,0.055,0.061
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,4,0.013,0.06
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,4,0.056,0.061
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,4,0.018,0.048
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,4,0.054,0.06
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,4,0.016,0.045
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,4,0.055,0.062
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,4,0.01,0.057
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,4,0.054,0.06
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,4,0.009,0.055
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,4,0.054,0.061
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,2,4,0.013,0.046
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,2,4,0.055,0.06
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,2,4,0.011,0.048
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,2,4,0.054,0.06
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,2,4,0.008,0.052
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,2,4,0.053,0.06
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,2,4,0.008,0.053
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,2,4,0.054,0.061
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,1,0.025,0.047
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,1,0.061,0.064
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,1,0.027,0.049
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,1,0.085,0.088
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,1,0.022,0.053
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,1,0.058,0.063
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,1,0.025,0.053
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,1,0.067,0.066
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,1,0.018,0.05
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,1,0.057,0.061
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,1,0.017,0.051
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,1,0.059,0.062
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,1,0.013,0.06
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,1,0.057,0.062
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,1,0.013,0.061
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,1,0.057,0.062
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,1,0.017,0.052
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,1,0.056,0.061
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,1,0.016,0.048
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,1,0.055,0.061
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,1,0.01,0.055
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,1,0.055,0.061
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,1,0.009,0.058
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,1,0.056,0.061
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,1,0.013,0.05
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,1,0.055,0.061
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,1,0.014,0.05
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,1,0.055,0.062
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,1,0.008,0.058
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,1,0.054,0.06
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,1,0.008,0.06
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,1,0.056,0.062
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,2,0.026,0.04
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,2,0.063,0.063
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,2,0.026,0.043
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,2,0.061,0.06
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,2,0.022,0.046
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,2,0.062,0.06
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,2,0.026,0.045
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,2,0.064,0.06
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,2,0.019,0.038
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,2,0.059,0.059
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,2,0.019,0.041
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,2,0.059,0.059
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,2,0.014,0.058
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,2,0.059,0.059
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,2,0.014,0.056
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,2,0.058,0.058
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,2,0.015,0.038
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,2,0.059,0.058
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,2,0.016,0.044
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,2,0.058,0.058
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,2,0.009,0.051
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,2,0.056,0.057
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,2,0.009,0.052
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,2,0.058,0.058
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,2,0.016,0.045
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,2,0.058,0.058
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,2,0.015,0.043
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,2,0.057,0.058
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,2,0.009,0.054
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,2,0.057,0.058
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,2,0.007,0.051
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,2,0.058,0.058
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,3,0.025,0.039
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,3,0.065,0.061
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,3,0.028,0.038
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,3,0.062,0.061
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,3,0.026,0.047
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,3,0.063,0.062
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,3,0.024,0.047
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,3,0.063,0.061
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,3,0.023,0.047
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,3,0.06,0.06
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,3,0.018,0.039
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,3,0.06,0.058
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,3,0.016,0.047
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,3,0.061,0.059
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,3,0.014,0.051
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,3,0.06,0.059
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,3,0.014,0.038
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,3,0.058,0.059
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,3,0.018,0.039
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,3,0.059,0.059
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,3,0.01,0.046
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,3,0.058,0.059
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,3,0.01,0.049
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,3,0.059,0.059
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,3,0.013,0.039
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,3,0.059,0.059
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,3,0.012,0.04
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,3,0.058,0.058
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,3,0.007,0.047
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,3,0.058,0.058
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,3,0.008,0.044
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,3,0.058,0.058
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,4,0.024,0.048
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,4,0.063,0.067
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,4,0.027,0.045
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,4,0.061,0.064
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,4,0.022,0.051
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,4,0.085,0.089
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,4,0.023,0.053
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,4,0.06,0.063
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,4,0.02,0.047
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,4,0.057,0.062
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,4,0.022,0.047
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,4,0.058,0.062
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,4,0.015,0.058
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,4,0.057,0.062
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,4,0.014,0.062
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,4,0.057,0.062
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,4,0.016,0.051
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,4,0.056,0.062
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,4,0.015,0.047
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,4,0.056,0.062
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,4,0.01,0.055
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,4,0.057,0.062
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,4,0.009,0.057
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,4,0.056,0.062
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,3,4,0.014,0.048
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,3,4,0.056,0.063
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,3,4,0.015,0.047
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,3,4,0.056,0.062
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,3,4,0.007,0.063
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,3,4,0.056,0.062
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,3,4,0.008,0.055
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,3,4,0.056,0.062
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,4,1,0.033,0.048
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,4,1,0.061,0.063
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,4,1,0.027,0.043
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,4,1,0.062,0.063
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,4,1,0.021,0.051
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,4,1,0.061,0.063
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,4,1,0.022,0.051
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,4,1,0.07,0.067
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,4,1,0.019,0.049
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,4,1,0.057,0.062
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,4,1,0.018,0.048
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,4,1,0.058,0.062
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,4,1,0.014,0.056
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,4,1,0.057,0.061
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,4,1,0.013,0.059
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,4,1,0.057,0.063
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,4,1,0.016,0.047
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,4,1,0.056,0.062
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,4,1,0.014,0.051
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,4,1,0.056,0.062
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,4,1,0.01,0.057
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,4,1,0.056,0.061
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,4,1,0.012,0.054
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,4,1,0.056,0.061
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,4,1,0.013,0.05
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,4,1,0.056,0.061
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,4,1,0.014,0.053
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,4,1,0.056,0.062
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,4,1,0.009,0.053
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,4,1,0.056,0.061
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,4,1,0.007,0.057
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,4,1,0.057,0.062
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,4,2,0.034,0.038
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,4,2,0.066,0.062
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,4,2,0.026,0.041
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,4,2,0.063,0.06
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,4,2,0.027,0.047
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,4,2,0.069,0.064
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,4,2,0.022,0.049
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,4,2,0.061,0.06
